EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IDEMP,IDEXP,IDREN,IDSAT
RM892,44,36-45,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,Upto 5k,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,EMP1148,EXP1148,REN1148,SAT1148
RM908,44,36-45,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2,Married,18213,15k+,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,EMP1149,EXP1149,REN1149,SAT1149
RM923,44,36-45,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,15k+,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,EMP1150,EXP1150,REN1150,SAT1150
RM929,44,36-45,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,5k-10k,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,EMP1151,EXP1151,REN1151,SAT1151
RM954,44,36-45,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,Upto 5k,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,EMP1152,EXP1152,REN1152,SAT1152
RM1043,44,36-45,No,Non-Travel,981,Research & Development,5,3,Life Sciences,1,1471,3,Male,90,2,1,Laboratory Technician,3,Single,3162,Upto 5k,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3,EMP1153,EXP1153,REN1153,SAT1153
RM1047,44,36-45,No,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1,1475,4,Male,49,3,1,Research Scientist,2,Single,3420,Upto 5k,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3,EMP1154,EXP1154,REN1154,SAT1154
RM1052,44,36-45,No,Travel_Frequently,383,Sales,1,5,Marketing,1,1481,1,Female,79,3,2,Sales Executive,3,Married,4768,Upto 5k,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,EMP1155,EXP1155,REN1155,SAT1155
RM1063,44,36-45,No,Travel_Frequently,1193,Research & Development,2,1,Medical,1,1496,2,Male,86,3,3,Manufacturing Director,3,Single,10209,10k-15k,19719,5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2,EMP1156,EXP1156,REN1156,SAT1156
RM1079,44,36-45,No,Travel_Rarely,136,Research & Development,28,3,Life Sciences,1,1523,4,Male,32,3,4,Research Director,1,Married,16328,15k+,22074,3,Y,No,13,3,3,80,1,24,1,4,20,6,14,17,EMP1157,EXP1157,REN1157,SAT1157
RM1141,44,36-45,No,Travel_Rarely,1313,Research & Development,7,3,Medical,1,1608,2,Female,31,3,5,Research Director,4,Divorced,19049,15k+,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,EMP1158,EXP1158,REN1158,SAT1158
RM1166,44,36-45,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,1642,1,Male,37,3,2,Human Resources,4,Married,5743,5k-10k,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,EMP1159,EXP1159,REN1159,SAT1159
RM1201,44,36-45,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,1,1683,3,Female,44,3,1,Human Resources,4,Divorced,3195,Upto 5k,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,EMP1160,EXP1160,REN1160,SAT1160
RM1215,44,36-45,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,1703,3,Female,96,4,3,Healthcare Representative,4,Married,7879,5k-10k,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,EMP1161,EXP1161,REN1161,SAT1161
RM1280,44,36-45,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,Upto 5k,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,EMP1162,EXP1162,REN1162,SAT1162
RM1353,44,36-45,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,5k-10k,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,EMP1163,EXP1163,REN1163,SAT1163
RM1436,44,36-45,No,Travel_Rarely,1037,Research & Development,1,3,Medical,1,2020,2,Male,42,3,1,Research Scientist,4,Single,2436,Upto 5k,13422,6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2,EMP1164,EXP1164,REN1164,SAT1164
RM068,45,36-45,No,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,1,86,2,Male,59,3,3,Research Scientist,1,Divorced,9724,5k-10k,18787,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0,EMP1165,EXP1165,REN1165,SAT1165
RM078,45,36-45,No,Travel_Rarely,193,Research & Development,6,4,Other,1,101,4,Male,52,3,3,Research Director,1,Married,13245,10k-15k,15067,4,Y,Yes,14,3,2,80,0,17,3,4,0,0,0,0,EMP1166,EXP1166,REN1166,SAT1166
RM142,45,36-45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4,Single,3452,Upto 5k,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,,EMP1167,EXP1167,REN1167,SAT1167
RM154,45,36-45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,Upto 5k,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,EMP1168,EXP1168,REN1168,SAT1168
RM175,45,36-45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,1,240,3,Female,30,3,2,Sales Executive,1,Divorced,5006,5k-10k,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3,EMP1169,EXP1169,REN1169,SAT1169
RM195,45,36-45,No,Non-Travel,1195,Research & Development,2,2,Medical,1,264,1,Male,65,2,4,Manager,4,Married,16792,15k+,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8,EMP1170,EXP1170,REN1170,SAT1170
RM219,45,36-45,No,Non-Travel,1052,Sales,6,3,Medical,1,302,4,Female,57,2,3,Sales Executive,4,Single,8865,5k-10k,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,EMP1171,EXP1171,REN1171,SAT1171
RM245,45,36-45,No,Travel_Rarely,252,Research & Development,1,3,Other,1,336,3,Male,70,4,5,Manager,4,Married,19202,15k+,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,EMP1172,EXP1172,REN1172,SAT1172
RM250,45,36-45,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,341,1,Male,77,4,2,Manufacturing Director,3,Married,6434,5k-10k,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,0,EMP1173,EXP1173,REN1173,SAT1173
RM269,45,36-45,No,Travel_Rarely,1385,Research & Development,20,2,Medical,1,372,3,Male,79,3,4,Healthcare Representative,4,Married,13496,10k-15k,7501,0,Y,Yes,14,3,2,80,0,21,2,3,20,7,4,10,EMP1174,EXP1174,REN1174,SAT1174
RM312,45,36-45,No,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,425,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,5k-10k,20308,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11,EMP1175,EXP1175,REN1175,SAT1175
RM335,45,36-45,No,Travel_Rarely,549,Research & Development,8,4,Other,1,452,4,Male,75,3,2,Research Scientist,4,Married,3697,Upto 5k,9278,9,Y,No,14,3,1,80,2,12,3,3,10,9,9,8,EMP1176,EXP1176,REN1176,SAT1176
RM408,45,36-45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,544,1,Male,69,3,1,Research Scientist,4,Married,2654,Upto 5k,9655,3,Y,No,21,4,4,80,2,8,3,2,2,2,0,0,EMP1177,EXP1177,REN1177,SAT1177
RM453,45,36-45,No,Travel_Rarely,561,Sales,2,3,Other,1,606,4,Male,61,3,2,Sales Executive,2,Married,4805,Upto 5k,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,EMP1178,EXP1178,REN1178,SAT1178
RM505,45,36-45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,684,1,Female,100,3,2,Sales Executive,1,Married,4286,Upto 5k,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0,EMP1179,EXP1179,REN1179,SAT1179
RM565,45,36-45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,3,Single,6632,5k-10k,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,EMP1180,EXP1180,REN1180,SAT1180
RM604,45,36-45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3,Single,2274,Upto 5k,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,EMP1181,EXP1181,REN1181,SAT1181
RM626,45,36-45,No,Travel_Rarely,930,Sales,9,3,Marketing,1,864,4,Male,74,3,3,Sales Executive,1,Divorced,10761,10k-15k,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,EMP1182,EXP1182,REN1182,SAT1182
RM697,45,36-45,No,Non-Travel,805,Research & Development,4,2,Life Sciences,1,972,3,Male,57,3,2,Laboratory Technician,2,Married,4447,Upto 5k,23163,1,Y,No,12,3,2,80,0,9,5,2,9,7,0,8,EMP1183,EXP1183,REN1183,SAT1183
RM714,45,36-45,No,Travel_Rarely,974,Research & Development,1,4,Medical,1,996,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,Upto 5k,11005,3,Y,No,14,3,4,80,2,8,2,3,5,3,0,2,EMP1184,EXP1184,REN1184,SAT1184
RM719,45,36-45,No,Non-Travel,248,Research & Development,23,2,Life Sciences,1,1002,4,Male,42,3,2,Laboratory Technician,1,Married,3633,Upto 5k,14039,1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8,EMP1185,EXP1185,REN1185,SAT1185
RM756,45,36-45,No,Travel_Rarely,1234,Sales,11,2,Life Sciences,1,1045,4,Female,90,3,4,Manager,4,Married,17650,15k+,5404,3,Y,No,13,3,2,80,1,26,4,4,9,3,1,1,EMP1186,EXP1186,REN1186,SAT1186
RM760,45,36-45,No,Travel_Rarely,788,Human Resources,24,4,Medical,1,1049,2,Male,36,3,1,Human Resources,2,Single,2177,Upto 5k,8318,1,Y,No,16,3,1,80,0,6,3,3,6,3,0,4,EMP1187,EXP1187,REN1187,SAT1187
RM806,45,36-45,No,Non-Travel,1050,Sales,9,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married,5593,5k-10k,17970,1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12,EMP1188,EXP1188,REN1188,SAT1188
RM855,45,36-45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1195,1,Female,83,3,1,Research Scientist,3,Married,4477,Upto 5k,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2,EMP1189,EXP1189,REN1189,SAT1189
RM914,45,36-45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single,18824,15k+,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,EMP1190,EXP1190,REN1190,SAT1190
RM937,45,36-45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,Single,18061,15k+,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,EMP1191,EXP1191,REN1191,SAT1191
RM1035,45,36-45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,1,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,10k-15k,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7,EMP1192,EXP1192,REN1192,SAT1192
RM1038,45,36-45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,1465,2,Male,55,3,3,Manufacturing Director,4,Married,9380,5k-10k,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2,EMP1193,EXP1193,REN1193,SAT1193
RM1093,45,36-45,No,Travel_Rarely,950,Research & Development,28,3,Technical Degree,1,1546,4,Male,97,3,1,Research Scientist,4,Married,2132,Upto 5k,4585,4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3,EMP1194,EXP1194,REN1194,SAT1194
RM1100,45,36-45,No,Travel_Rarely,538,Research & Development,1,4,Technical Degree,1,1553,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441,5k-10k,20933,1,Y,No,12,3,1,80,3,10,4,3,10,8,7,7,EMP1195,EXP1195,REN1195,SAT1195
RM1143,45,36-45,No,Travel_Rarely,1015,Research & Development,5,5,Medical,1,1611,3,Female,50,1,2,Laboratory Technician,1,Single,5769,5k-10k,23447,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4,EMP1196,EXP1196,REN1196,SAT1196
RM1144,45,36-45,No,Non-Travel,336,Sales,26,3,Marketing,1,1612,1,Male,52,2,2,Sales Executive,1,Married,4385,Upto 5k,24162,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5,EMP1197,EXP1197,REN1197,SAT1197
RM1161,45,36-45,No,Travel_Rarely,1329,Research & Development,2,2,Other,1,1635,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5k-10k,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,EMP1198,EXP1198,REN1198,SAT1198
RM1222,45,36-45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,1712,3,Male,74,2,3,Healthcare Representative,3,Married,10748,10k-15k,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,EMP1199,EXP1199,REN1199,SAT1199
RM1226,45,36-45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,4,Female,48,2,4,Research Director,2,Single,16704,15k+,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6,EMP1200,EXP1200,REN1200,SAT1200
RM1244,45,36-45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,Female,56,1,3,Human Resources,3,Married,9756,5k-10k,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3,EMP1201,EXP1201,REN1201,SAT1201
RM1315,45,36-45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,5154,5k-10k,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,EMP1202,EXP1202,REN1202,SAT1202
RM1347,45,36-45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,5k-10k,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,EMP1203,EXP1203,REN1203,SAT1203
RM1363,45,36-45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,5k-10k,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,EMP1204,EXP1204,REN1204,SAT1204
RM1455,45,36-45,No,Travel_Rarely,374,Sales,20,3,Life Sciences,1,2046,4,Female,50,3,2,Sales Executive,3,Single,4850,Upto 5k,23333,8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1,EMP1205,EXP1205,REN1205,SAT1205
RM030,46,46-55,No,Travel_Rarely,705,Sales,2,4,Marketing,1,38,2,Female,83,3,5,Manager,1,Single,18947,15k+,22822,3,Y,No,12,3,4,80,0,22,2,2,2,2,2,2,EMP1206,EXP1206,REN1206,SAT1206
RM049,46,46-55,No,Travel_Frequently,1211,Sales,5,4,Marketing,1,62,1,Male,98,3,2,Sales Executive,4,Single,5772,5k-10k,20445,4,Y,Yes,21,4,3,80,0,14,4,3,9,6,0,8,EMP1207,EXP1207,REN1207,SAT1207
RM080,46,46-55,No,Travel_Rarely,945,Human Resources,5,2,Medical,1,103,2,Male,80,3,2,Human Resources,2,Divorced,5021,5k-10k,10425,8,Y,Yes,22,4,4,80,1,16,2,3,4,2,0,2,EMP1208,EXP1208,REN1208,SAT1208
RM090,46,46-55,Yes,Travel_Rarely,669,Sales,9,2,Medical,1,118,3,Male,64,2,3,Sales Executive,4,Single,9619,5k-10k,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,EMP1209,EXP1209,REN1209,SAT1209
RM094,46,46-55,No,Travel_Frequently,638,Research & Development,1,3,Medical,1,124,3,Male,40,2,3,Healthcare Representative,1,Married,10673,10k-15k,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,EMP1210,EXP1210,REN1210,SAT1210
RM179,46,46-55,No,Travel_Rarely,526,Sales,1,2,Marketing,1,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453,10k-15k,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7,EMP1211,EXP1211,REN1211,SAT1211
RM210,46,46-55,No,Travel_Rarely,644,Research & Development,1,4,Medical,1,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,5k-10k,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,0,EMP1212,EXP1212,REN1212,SAT1212
RM264,46,46-55,No,Travel_Rarely,488,Sales,2,3,Technical Degree,1,363,3,Female,75,1,4,Manager,2,Married,16872,15k+,14977,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7,EMP1213,EXP1213,REN1213,SAT1213
RM366,46,46-55,No,Non-Travel,1144,Research & Development,7,4,Medical,1,487,3,Female,30,3,2,Manufacturing Director,3,Married,5258,5k-10k,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,EMP1214,EXP1214,REN1214,SAT1214
RM413,46,46-55,No,Travel_Rarely,1485,Research & Development,18,3,Medical,1,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,Upto 5k,26314,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8,EMP1215,EXP1215,REN1215,SAT1215
RM430,46,46-55,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,575,1,Male,51,3,4,Research Director,3,Married,17861,15k+,2288,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1,EMP1216,EXP1216,REN1216,SAT1216
RM434,46,46-55,No,Travel_Rarely,1125,Sales,10,3,Marketing,1,580,3,Female,94,2,3,Sales Executive,4,Married,9071,5k-10k,11563,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2,EMP1217,EXP1217,REN1217,SAT1217
RM466,46,46-55,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527,10k-15k,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2,EMP1218,EXP1218,REN1218,SAT1218
RM724,46,46-55,No,Travel_Rarely,566,Research & Development,7,2,Medical,1,1007,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,10k-15k,24208,6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7,EMP1219,EXP1219,REN1219,SAT1219
RM771,46,46-55,No,Travel_Rarely,430,Research & Development,1,4,Medical,1,1069,4,Male,40,3,5,Research Director,4,Divorced,19627,15k+,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,EMP1220,EXP1220,REN1220,SAT1220
RM779,46,46-55,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,1,1080,4,Female,74,2,2,Research Scientist,1,Divorced,4615,Upto 5k,21029,8,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7,EMP1221,EXP1221,REN1221,SAT1221
RM811,46,46-55,No,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married,17465,15k+,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9,EMP1222,EXP1222,REN1222,SAT1222
RM862,46,46-55,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,1204,3,Female,69,3,4,Manager,1,Married,17048,15k+,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,EMP1223,EXP1223,REN1223,SAT1223
RM870,46,46-55,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2,Married,19081,15k+,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,EMP1224,EXP1224,REN1224,SAT1224
RM878,46,46-55,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,5k-10k,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,EMP1225,EXP1225,REN1225,SAT1225
RM917,46,46-55,No,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789,15k+,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,EMP1226,EXP1226,REN1226,SAT1226
RM944,46,46-55,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,Single,3423,Upto 5k,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,EMP1227,EXP1227,REN1227,SAT1227
RM1032,46,46-55,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096,10k-15k,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3,EMP1228,EXP1228,REN1228,SAT1228
RM1081,46,46-55,No,Travel_Rarely,228,Sales,3,3,Life Sciences,1,1527,3,Female,51,3,4,Manager,2,Married,16606,15k+,11380,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1,EMP1229,EXP1229,REN1229,SAT1229
RM1136,46,46-55,No,Travel_Rarely,563,Sales,1,4,Life Sciences,1,1602,4,Male,56,4,4,Manager,1,Single,17567,15k+,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,EMP1230,EXP1230,REN1230,SAT1230
RM1232,46,46-55,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,3,Male,34,3,2,Healthcare Representative,2,Single,5562,5k-10k,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9,EMP1231,EXP1231,REN1231,SAT1231
RM1236,46,46-55,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1,1732,3,Male,74,3,3,Sales Executive,4,Divorced,10368,10k-15k,5596,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3,EMP1232,EXP1232,REN1232,SAT1232
RM1278,46,46-55,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,15k+,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,EMP1233,EXP1233,REN1233,SAT1233
RM1286,46,46-55,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,5k-10k,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,EMP1234,EXP1234,REN1234,SAT1234
RM1299,46,46-55,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,5k-10k,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,EMP1235,EXP1235,REN1235,SAT1235
RM1323,46,46-55,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,5k-10k,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,EMP1236,EXP1236,REN1236,SAT1236
RM1328,46,46-55,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,10k-15k,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,EMP1237,EXP1237,REN1237,SAT1237
RM1334,46,46-55,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,5k-10k,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,EMP1238,EXP1238,REN1238,SAT1238
RM272,47,46-55,Yes,Non-Travel,666,Research & Development,29,4,Life Sciences,1,376,1,Male,88,3,3,Manager,2,Married,11849,10k-15k,10268,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9,EMP1239,EXP1239,REN1239,SAT1239
RM330,47,46-55,No,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,1,447,4,Male,42,3,5,Research Director,3,Married,18300,15k+,16375,4,Y,No,11,3,2,80,1,21,2,3,3,2,1,1,EMP1240,EXP1240,REN1240,SAT1240
RM348,47,46-55,No,Travel_Frequently,1309,Sales,4,1,Medical,1,467,2,Male,99,3,2,Sales Representative,3,Single,2976,Upto 5k,25751,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0,EMP1241,EXP1241,REN1241,SAT1241
RM429,47,46-55,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,574,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,5k-10k,7389,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4,EMP1242,EXP1242,REN1242,SAT1242
RM533,47,46-55,No,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1,Single,4960,Upto 5k,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,EMP1243,EXP1243,REN1243,SAT1243
RM545,47,46-55,No,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10k-15k,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13,EMP1244,EXP1244,REN1244,SAT1244
RM567,47,46-55,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3,Single,6397,5k-10k,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,EMP1245,EXP1245,REN1245,SAT1245
RM593,47,46-55,No,Travel_Rarely,202,Research & Development,2,2,Other,1,820,3,Female,33,3,4,Manager,4,Married,16752,15k+,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,EMP1246,EXP1246,REN1246,SAT1246
RM652,47,46-55,No,Travel_Rarely,249,Sales,2,2,Marketing,1,903,3,Female,35,3,2,Sales Executive,4,Married,4537,Upto 5k,17783,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7,EMP1247,EXP1247,REN1247,SAT1247
RM666,47,46-55,No,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,925,4,Female,65,2,1,Sales Representative,4,Single,3294,Upto 5k,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2,EMP1248,EXP1248,REN1248,SAT1248
RM708,47,46-55,No,Travel_Frequently,1379,Research & Development,16,4,Medical,1,987,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,5k-10k,6759,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7,EMP1249,EXP1249,REN1249,SAT1249
